SRC_POLICE_PRECINCT,lat,lon,hr
043,40.82325,-73.88277,16
061,40.585056,-73.928894,14
072,40.663315,-73.98977,05
110,40.744442,-73.89004,03
113,40.66709,-73.76376,17
122,40.559677,-74.14443,17
090,40.708122,-73.953384,16
107,40.71306,-73.80669,13
110,40.74295,-73.8825,02
113,40.681488,-73.77233,07
043,40.832035,-73.85568,23
068,40.630363,-74.00414,07
109,40.7712,-73.83345,23
114,40.754974,-73.93106,11
047,40.88028,-73.86338,06
067,40.650517,-73.92359,19
072,40.667076,-73.99508,09
110,40.75254,-73.85261,15
115,40.750717,-73.894905,16
104,40.70212,-73.90959,19
110,40.739887,-73.85245,18
043,40.831875,-73.86636,16
047,40.896595,-73.86081,23
103,40.690018,-73.80324,12
107,40.713924,-73.80212,09
114,40.770054,-73.914406,12
043,40.826275,-73.85971,14
090,40.703762,-73.94262,08
110,40.737682,-73.862305,04
115,40.753937,-73.8603,17
044,40.828114,-73.93107,01
047,40.87326,-73.86931,22
067,40.658546,-73.91865,09
109,40.763496,-73.80734,22
113,40.67206,-73.79295,14
114,40.75392,-73.942276,15
044,40.83955,-73.91595,04
108,40.73775,-73.920746,11
122,40.606297,-74.07803,16
047,40.87361,-73.84867,19
068,40.635624,-74.01707,02
104,40.726746,-73.887215,23
043,40.835968,-73.87,20
072,40.63851,-74.021225,20
083,40.6915,-73.90956,23
107,40.721283,-73.8141,09
110,40.74433,-73.85884,11
114,40.76248,-73.92933,12
115,40.763905,-73.87648,10
043,40.840347,-73.85621,08
090,40.708424,-73.95791,14
104,40.708954,-73.91211,03
047,40.887096,-73.86087,10
072,40.639996,-74.00488,00
083,40.68665,-73.91315,17
103,40.704422,-73.792854,14
108,40.754063,-73.89958,22
109,40.759117,-73.83417,10
061,40.584652,-73.95297,15
106,40.682243,-73.82222,07
110,40.742676,-73.881645,21
114,40.77779,-73.91565,15
107,40.712555,-73.81957,13
108,40.737595,-73.89414,06
115,40.75017,-73.86065,18
043,40.83233,-73.858345,20
090,40.70276,-73.94546,16
106,40.673748,-73.84324,20
043,40.830116,-73.84925,11
061,40.584003,-73.92157,14
067,40.64584,-73.95406,18
072,40.669235,-73.99697,10
083,40.69363,-73.91332,17
107,40.738117,-73.7973,05
110,40.74524,-73.86929,11
090,40.70321,-73.94626,22
102,40.69249,-73.81706,19
019,40.770264,-73.96186,18
062,40.610447,-73.98497,17
083,40.700775,-73.91334,18
103,40.705097,-73.78236,20
108,40.748276,-73.93918,09
114,40.75702,-73.9162,17
115,40.752434,-73.88956,00
019,40.783936,-73.95235,03
043,40.82502,-73.86767,07
090,40.703434,-73.96035,06
106,40.66241,-73.83776,04
107,40.73663,-73.801025,15
113,40.69595,-73.75288,00
121,40.601406,-74.131256,09
122,40.573387,-74.10891,14
061,40.599415,-73.961266,18
072,40.646294,-74.019844,15
109,40.761623,-73.82208,16
110,40.738,-73.85822,08
061,40.591026,-73.97408,00
062,40.60307,-74.01667,00
104,40.7137,-73.904175,15
115,40.749115,-73.86995,00
043,40.835167,-73.857185,16
044,40.837864,-73.9114,17
083,40.70324,-73.92615,11
106,40.682243,-73.82222,18
114,40.764347,-73.92347,23
121,40.636417,-74.1298,17
019,40.762486,-73.96298,23
047,40.884777,-73.85877,18
102,40.68703,-73.84773,16
103,40.698586,-73.814186,14
108,40.738438,-73.89988,08
044,40.837425,-73.92037,19
067,40.64508,-73.92676,16
090,40.711166,-73.9489,15
103,40.692463,-73.81082,00
106,40.680607,-73.8353,05
109,40.751373,-73.8356,19
113,40.672844,-73.76405,22
115,40.748547,-73.89176,09
062,40.618046,-73.99933,12
083,40.690926,-73.92066,14
107,40.72869,-73.782776,08
061,40.58396,-73.9253,13
090,40.711372,-73.9468,18
103,40.70569,-73.806145,17
109,40.76536,-73.82787,23
113,40.69886,-73.74743,07
115,40.759018,-73.855156,10
121,40.615307,-74.15799,16
044,40.830334,-73.91895,12
067,40.65249,-73.95267,06
072,40.6572,-74.004684,11
108,40.751,-73.94881,14
043,40.83123,-73.87303,03
068,40.629932,-74.031364,21
109,40.775234,-73.829025,10
115,40.76026,-73.87005,13
121,40.633636,-74.151955,23
122,40.582756,-74.13041,20
083,40.68917,-73.9095,08
102,40.688293,-73.83186,16
104,40.729305,-73.910385,04
114,40.773605,-73.929886,07
121,40.637142,-74.16017,06
061,40.595707,-73.965065,19
072,40.6665,-73.9962,15
083,40.70476,-73.91996,16
106,40.670116,-73.84597,11
107,40.7126,-73.78406,21
108,40.74273,-73.91499,01
113,40.675312,-73.777145,22
115,40.751198,-73.89027,10
122,40.60621,-74.09095,04
072,40.65477,-74.00708,17
072,40.651604,-74.01051,07
083,40.701614,-73.914856,05
107,40.74394,-73.77205,11
113,40.68028,-73.77535,16
047,40.87683,-73.86682,00
068,40.62431,-74.026276,16
071,40.657166,-73.94926,14
090,40.702675,-73.93396,20
103,40.712494,-73.76869,09
107,40.71716,-73.80341,13
108,40.746407,-73.93134,09
109,40.751835,-73.82427,03
113,40.67229,-73.79391,00
062,40.6087,-73.97404,17
103,40.70304,-73.78716,19
113,40.692757,-73.76523,00
115,40.75962,-73.882324,02
122,40.570465,-74.10977,10
067,40.64482,-73.94893,11
072,40.65503,-73.97934,18
068,40.621403,-74.02893,11
044,40.83142,-73.92643,05
047,40.87859,-73.86895,08
062,40.621258,-73.9984,14
067,40.651733,-73.93039,16
104,40.702625,-73.8794,07
108,40.727207,-73.90742,04
109,40.785633,-73.855995,12
115,40.76294,-73.86067,21
044,40.843002,-73.90359,10
062,40.615005,-73.980225,18
083,40.6848,-73.9138,16
106,40.66773,-73.81594,07
107,40.713543,-73.81264,18
113,40.674934,-73.80186,07
044,40.843365,-73.91545,16
047,40.894943,-73.846504,15
090,40.711536,-73.94494,22
103,40.71258,-73.76855,11
114,40.769737,-73.91244,09
044,40.82721,-73.9207,00
067,40.644485,-73.919945,14
083,40.699627,-73.923836,00
104,40.733635,-73.898895,08
107,40.733128,-73.783035,15
108,40.74359,-73.92242,17
115,40.7591,-73.8697,06
044,40.838383,-73.91902,02
122,40.58975,-74.079994,17
103,40.70021,-73.81092,08
104,40.703022,-73.896324,18
106,40.682243,-73.82222,17
109,40.75097,-73.825775,06
113,40.7027,-73.75591,11
114,40.7523,-73.93214,22
122,40.596733,-74.07045,16
083,40.693573,-73.92275,17
105,40.74258,-73.729744,12
109,40.766617,-73.8389,02
110,40.743843,-73.85522,16
114,40.760056,-73.941635,16
043,40.832306,-73.85828,15
047,40.888454,-73.84197,22
090,40.71271,-73.96056,09
104,40.691433,-73.89063,05
106,40.683502,-73.817795,05
108,40.728947,-73.92793,17
110,40.734978,-73.8614,06
113,40.681393,-73.787964,09
114,40.76853,-73.912346,07
067,40.641125,-73.94563,22
047,40.886112,-73.8228,20
105,40.72469,-73.7541,20
090,40.713085,-73.94415,18
104,40.713135,-73.87528,21
110,40.740017,-73.84565,18
114,40.76943,-73.91025,17
115,40.766685,-73.892136,16
122,40.59034,-74.06663,22
043,40.82325,-73.88277,11
104,40.70776,-73.897575,01
122,40.603188,-74.06724,10
072,40.63851,-74.021225,20
105,40.650627,-73.73591,07
047,40.88527,-73.85511,13
067,40.64503,-73.91998,06
090,40.708965,-73.95673,08
107,40.731777,-73.77012,08
113,40.689964,-73.796776,11
067,40.640015,-73.92575,09
106,40.666138,-73.82422,17
043,40.820072,-73.8483,16
104,40.7216,-73.912994,08
108,40.750782,-73.90107,16
114,40.759697,-73.90092,12
047,40.87932,-73.869804,20
067,40.636562,-73.94323,18
105,40.663982,-73.72963,18
115,40.759823,-73.85509,10
090,40.700848,-73.96193,19
107,40.70927,-73.797325,22
108,40.745235,-73.937706,17
106,40.676384,-73.8607,22
109,40.75858,-73.82562,14
114,40.772987,-73.9164,17
090,40.702984,-73.94586,00
113,40.6868,-73.78126,08
043,40.82755,-73.87117,06
047,40.894054,-73.86248,19
105,40.664043,-73.736534,22
108,40.743256,-73.89814,16
115,40.74786,-73.881836,18
047,40.8733,-73.853645,02
067,40.63336,-73.941925,00
108,40.746895,-73.9303,06
113,40.666008,-73.789536,20
122,40.603645,-74.077324,20
090,40.70397,-73.96002,02
114,40.760883,-73.90252,04
115,40.758305,-73.85561,04
043,40.82856,-73.87932,20
104,40.72462,-73.90761,12
106,40.68402,-73.82308,19
114,40.75129,-73.93736,12
104,40.730846,-73.89146,15
106,40.675964,-73.8182,01
108,40.74081,-73.93246,19
090,40.71407,-73.954346,19
107,40.73873,-73.81428,00
109,40.785374,-73.840294,07
115,40.762856,-73.888596,13
043,40.825935,-73.85913,02
106,40.683014,-73.83507,09
113,40.691994,-73.76111,16
067,40.639126,-73.95221,13
104,40.71946,-73.89117,09
105,40.722515,-73.73332,07
113,40.686684,-73.78767,04
115,40.767185,-73.88356,02
106,40.682953,-73.84035,23
043,40.815792,-73.84493,06
067,40.645485,-73.94321,17
107,40.709675,-73.82003,09
109,40.757797,-73.79494,18
115,40.75373,-73.88505,08
108,40.74081,-73.8989,08
113,40.672382,-73.78574,06
067,40.63691,-73.94808,01
105,40.72416,-73.754974,18
115,40.750725,-73.87502,00
107,40.73366,-73.76652,20
090,40.708187,-73.939926,10
104,40.698795,-73.90703,00
114,40.77879,-73.90546,12
043,40.831085,-73.86909,17
090,40.71297,-73.94546,02
105,40.715763,-73.737755,08
109,40.76213,-73.82494,08
113,40.692844,-73.770805,17
107,40.710186,-73.82113,03
108,40.74473,-73.93359,08
113,40.69593,-73.77467,01
114,40.759285,-73.91969,03
104,40.701828,-73.90512,11
043,40.826088,-73.86121,20
067,40.653522,-73.91015,09
105,40.66563,-73.73921,14
113,40.692112,-73.77729,13
090,40.706226,-73.96264,15
107,40.733128,-73.783035,16
115,40.750854,-73.85834,01
108,40.746185,-73.95296,16
114,40.768684,-73.90562,08
043,40.824837,-73.87053,12
109,40.769188,-73.837296,06
113,40.679974,-73.77622,18
105,40.664722,-73.74431,11
090,40.70601,-73.935486,10
107,40.709866,-73.81642,08
109,40.760464,-73.826546,10
113,40.674934,-73.80186,22
115,40.772045,-73.87623,18
067,40.65606,-73.92983,09
105,40.744026,-73.717636,00
114,40.76323,-73.90891,18
044,40.83632,-73.92748,02
072,40.639786,-74.01823,13
090,40.710243,-73.9584,16
106,40.678295,-73.808075,10
107,40.71995,-73.80888,13
113,40.676586,-73.78686,08
115,40.75644,-73.85686,12
043,40.826527,-73.857925,17
083,40.68812,-73.9117,23
090,40.703587,-73.944336,10
104,40.71747,-73.908516,10
109,40.76465,-73.823494,13
114,40.76076,-73.922844,14
122,40.566227,-74.12025,12
067,40.65295,-73.911026,07
072,40.667076,-73.99508,10
103,40.696644,-73.80741,07
083,40.7014,-73.91858,15
104,40.701897,-73.894966,20
106,40.677032,-73.824684,23
108,40.736496,-73.909225,12
110,40.735634,-73.87602,23
113,40.68698,-73.789604,06
044,40.826607,-73.926636,17
104,40.719624,-73.91132,13
043,40.819244,-73.86247,08
068,40.61606,-74.02576,19
072,40.653854,-74.00817,11
090,40.710716,-73.95359,14
106,40.677,-73.81965,06
115,40.75232,-73.85959,19
067,40.632072,-73.940796,04
083,40.702686,-73.92084,19
103,40.69243,-73.80872,22
114,40.768353,-73.93528,12
072,40.644863,-74.01748,18
108,40.7375,-73.93385,16
122,40.608543,-74.08886,17
044,40.83836,-73.92493,10
103,40.70537,-73.775826,11
106,40.681522,-73.82473,03
067,40.653774,-73.95617,09
078,40.681076,-73.97226,18
103,40.704304,-73.80315,14
107,40.715668,-73.81291,09
115,40.755684,-73.884254,11
043,40.827,-73.84359,13
090,40.709316,-73.93301,19
104,40.724907,-73.88974,04
106,40.683502,-73.817795,03
113,40.683094,-73.80576,05
044,40.834415,-73.92854,18
068,40.605568,-74.03118,01
109,40.784702,-73.824615,12
122,40.611458,-74.15254,01
047,40.876865,-73.86022,17
067,40.650528,-73.95583,08
083,40.695114,-73.911865,07
103,40.692463,-73.81082,22
083,40.697678,-73.916374,14
107,40.71585,-73.82353,16
108,40.745235,-73.937706,14
115,40.759037,-73.89739,22
122,40.598564,-74.08171,10
067,40.65264,-73.949776,22
090,40.70379,-73.94802,16
103,40.70177,-73.80673,14
104,40.702747,-73.86242,22
108,40.730366,-73.91388,02
109,40.758743,-73.804214,11
113,40.694153,-73.76488,21
115,40.758156,-73.89627,04
047,40.883682,-73.82965,22
067,40.654045,-73.92673,16
083,40.685368,-73.9109,16
105,40.664314,-73.75211,14
106,40.677654,-73.82866,10
109,40.74256,-73.82302,11
110,40.744965,-73.87833,21
043,40.82663,-73.87285,15
090,40.705544,-73.95317,13
115,40.75033,-73.87874,00
122,40.56067,-74.13489,16
104,40.70713,-73.90327,10
108,40.74539,-73.90559,19
110,40.737682,-73.85206,09
114,40.75326,-73.91479,11
106,40.666508,-73.82113,15
107,40.729607,-73.82489,14
113,40.674744,-73.76368,12
067,40.650593,-73.95453,16
113,40.703835,-73.757416,00
067,40.656536,-73.931915,15
083,40.683228,-73.907135,16
090,40.712692,-73.925735,18
106,40.67421,-73.8036,20
108,40.730366,-73.91388,05
109,40.75714,-73.8271,08
115,40.76485,-73.88612,18
043,40.822697,-73.87001,11
047,40.874214,-73.866104,07
104,40.70816,-73.91126,02
105,40.667732,-73.73521,08
114,40.75197,-73.93181,09
115,40.766647,-73.87018,03
113,40.68461,-73.79987,16
122,40.55243,-74.1437,16
109,40.74643,-73.80336,11
043,40.822662,-73.85337,20
104,40.720535,-73.88885,15
114,40.766785,-73.893105,13
122,40.553192,-74.164345,18
105,40.67416,-73.72756,20
115,40.74845,-73.892654,13
043,40.830112,-73.850266,02
047,40.89481,-73.86183,15
067,40.660202,-73.923225,12
090,40.711323,-73.94725,23
104,40.715694,-73.89699,18
107,0.0,0.0,23
108,40.73566,-73.91521,19
067,40.661995,-73.9196,21
107,40.732304,-73.81029,00
109,40.795948,-73.813,11
090,40.712055,-73.96615,19
104,40.721035,-73.90938,08
106,40.677334,-73.82548,09
043,40.82907,-73.88023,07
114,40.77358,-73.91381,11
115,40.76843,-73.88818,23
047,40.90146,-73.86267,13
104,40.699577,-73.868645,01
105,40.663197,-73.76753,23
122,40.542427,-74.14591,08
106,40.685738,-73.824905,08
108,40.748108,-73.947365,13
114,40.761658,-73.90215,13
108,40.740273,-73.89586,07
090,40.706352,-73.9319,17
104,40.729996,-73.91187,12
107,40.7423,-73.781235,05
113,40.67481,-73.79511,02
067,40.650566,-73.93416,10
104,40.69942,-73.86878,22
115,40.747925,-73.88114,18
105,40.69305,-73.73921,23
114,40.765392,-73.9182,22
113,40.692005,-73.790565,22
067,40.64632,-73.92981,15
105,40.66441,-73.77544,05
108,40.747623,-73.89658,19
109,40.76602,-73.831245,01
113,40.672382,-73.78574,08
108,40.742943,-73.91685,05
067,40.650948,-73.94668,14
104,40.725006,-73.8792,14
114,40.76943,-73.91025,06
067,40.63787,-73.935715,13
115,40.74818,-73.889786,10
105,40.66525,-73.73654,22
109,40.746887,-73.8347,12
113,40.674934,-73.80186,16
104,40.702892,-73.86916,23
109,40.77306,-73.824684,10
115,40.768257,-73.88316,15
090,40.70912,-73.92764,12
067,40.65264,-73.949776,15
108,40.736145,-73.92651,15
104,40.713116,-73.90972,08
108,40.74473,-73.93359,06
090,40.703434,-73.96035,00
105,40.713875,-73.75405,16
104,40.697166,-73.893364,22
107,40.71866,-73.813614,15
113,40.68468,-73.752426,16
067,40.645397,-73.92004,15
090,40.706253,-73.94134,14
109,40.78529,-73.842766,20
114,40.760983,-73.93574,18
090,40.701942,-73.961754,11
104,40.698254,-73.86939,19
107,40.716103,-73.81339,15
108,40.745026,-73.950775,09
067,40.657173,-73.921074,21
105,40.666405,-73.74538,11
107,40.72162,-73.77672,23
114,40.76458,-73.919975,21
108,40.752262,-73.89902,22
107,40.72328,-73.778046,19
067,40.650448,-73.91111,17
090,40.708424,-73.95791,03
105,40.750675,-73.72698,22
108,40.744915,-73.903694,10
114,40.767204,-73.910095,09
075,40.67635,-73.897026,11
109,40.756683,-73.80807,20
090,40.70588,-73.93032,07
105,40.730278,-73.743965,02
109,40.756325,-73.803604,23
105,40.749474,-73.71134,15
090,40.70559,-73.95983,12
104,40.70052,-73.89797,12
107,40.73949,-73.8369,06
109,40.76471,-73.830696,23
067,40.65434,-73.94704,19
075,40.65871,-73.89731,22
090,40.702892,-73.94422,00
108,40.740273,-73.89586,04
105,40.7302,-73.72348,20
109,40.763695,-73.83333,01
114,40.75781,-73.94584,01
107,40.73125,-73.78214,19
067,40.65308,-73.949814,10
114,40.75264,-73.93988,08
075,40.663097,-73.869156,13
108,40.74889,-73.94215,11
090,40.703373,-73.93764,22
105,40.683018,-73.73304,13
067,40.653633,-73.945045,09
108,40.73315,-73.93683,14
109,40.780712,-73.82509,17
114,40.769913,-73.91945,10
075,40.685596,-73.87609,15
108,40.74273,-73.95412,10
075,40.6649,-73.89306,08
105,40.697235,-73.742065,15
067,40.636456,-73.933586,08
090,40.71249,-73.93848,13
109,40.78884,-73.81381,13
114,40.77226,-73.92591,16
105,40.715626,-73.741394,07
108,40.744236,-73.92798,15
090,40.71316,-73.962166,11
114,40.771,-73.89863,07
067,40.64213,-73.92936,09
075,40.660652,-73.86577,19
105,40.715763,-73.737755,15
109,40.779884,-73.80321,07
105,40.714268,-73.735695,02
108,40.7394,-73.94447,20
067,40.65605,-73.92361,18
114,40.750965,-73.94027,14
108,40.741734,-73.906425,07
075,40.674667,-73.86792,21
109,40.744846,-73.835686,06
067,40.656807,-73.91943,07
105,40.65669,-73.75067,08
114,40.766884,-73.921394,14
108,40.740078,-73.89969,22
109,40.760464,-73.826546,01
090,40.712753,-73.93454,00
075,40.65993,-73.891655,14
114,40.77396,-73.91777,19
067,40.65011,-73.930214,19
105,40.693226,-73.73404,22
109,40.78167,-73.83075,22
108,40.730366,-73.91388,04
109,40.765324,-73.816185,13
090,40.713974,-73.953094,12
114,40.753857,-73.91764,20
090,40.716206,-73.9661,11
108,40.73736,-73.934074,01
109,40.7453,-73.8331,22
067,40.63698,-73.936554,12
075,40.685875,-73.87749,14
105,40.73527,-73.743034,23
109,40.75555,-73.827896,11
075,40.67385,-73.90024,13
114,40.763573,-73.92189,13
090,40.71337,-73.934814,18
105,40.71036,-73.72999,07
067,40.651688,-73.9314,19
109,40.755486,-73.82472,21
067,40.642582,-73.934265,14
090,40.707653,-73.93984,13
107,40.709293,-73.80879,09
115,40.75288,-73.86082,06
043,40.82864,-73.87537,17
067,40.649216,-73.94459,16
105,40.69382,-73.72694,03
113,40.693478,-73.76238,11
122,40.55195,-74.15064,16
090,40.70113,-73.96087,19
104,40.69622,-73.89988,12
109,40.752487,-73.8269,09
115,40.760647,-73.88726,11
043,40.816906,-73.84755,20
108,40.728855,-73.92782,00
114,40.782513,-73.91976,08
104,40.73367,-73.88842,10
105,40.666172,-73.76265,13
113,40.673008,-73.78809,15
047,40.877636,-73.867424,04
114,40.75812,-73.93073,07
043,40.82166,-73.850075,11
045,40.842976,-73.84724,08
090,40.708626,-73.94498,08
109,40.760166,-73.83262,21
104,40.722523,-73.88456,12
108,40.735,-73.9207,15
113,40.686054,-73.79859,08
114,40.76948,-73.89953,06
122,40.573364,-74.10994,21
105,40.636044,-73.740265,22
115,40.75254,-73.85261,10
114,40.759468,-73.94,14
043,40.834606,-73.863976,08
067,40.657856,-73.9165,02
090,40.7056,-73.937584,13
104,40.71752,-73.88423,12
109,40.768955,-73.82669,00
115,40.76605,-73.87587,20
090,40.70159,-73.94875,17
105,40.69591,-73.74257,21
107,40.70978,-73.82043,08
108,40.739906,-73.90423,11
114,40.760517,-73.9078,03
104,40.702465,-73.91163,15
115,40.749744,-73.86625,23
043,40.836555,-73.87135,22
067,40.65152,-73.909454,12
113,40.667915,-73.77523,15
090,40.707012,-73.93871,18
107,40.71991,-73.809044,19
115,40.7619,-73.8799,07
108,40.737896,-73.92355,18
114,40.75615,-73.9001,11
043,40.82628,-73.87673,17
104,40.698013,-73.90265,05
109,40.786,-73.84574,14
105,40.664356,-73.734535,21
090,40.699406,-73.95338,10
104,40.71546,-73.87718,11
115,40.75321,-73.85295,21
067,40.63607,-73.93744,13
105,40.723248,-73.74133,12
115,40.751896,-73.88355,04
114,40.769356,-73.89832,14
090,40.704716,-73.92875,19
108,40.738148,-73.932076,10
109,40.763668,-73.82303,18
067,40.654682,-73.94134,22
104,40.70237,-73.90696,22
115,40.761425,-73.86053,16
114,40.751972,-73.93197,22
090,40.710785,-73.95995,07
104,40.716743,-73.9037,10
105,40.66675,-73.779945,09
107,40.726326,-73.7662,22
109,40.778603,-73.846115,00
108,40.738155,-73.940605,08
113,40.687332,-73.77967,16
090,40.71223,-73.92463,14
114,40.75043,-73.93533,09
067,40.66323,-73.93161,00
104,40.705853,-73.915276,21
073,40.661015,-73.90853,17
105,40.667366,-73.77181,22
107,40.722095,-73.77772,08
108,40.743416,-73.95387,07
113,40.68019,-73.75545,17
114,40.767536,-73.91205,01
104,40.711395,-73.90725,07
105,40.66696,-73.77078,11
113,40.678917,-73.75951,14
114,40.755505,-73.92291,08
067,40.65035,-73.92633,15
115,40.749195,-73.88612,12
104,40.71507,-73.91327,14
108,40.730137,-73.92693,07
090,40.707973,-73.930855,04
105,40.66549,-73.75236,17
109,40.760834,-73.802055,13
107,40.71547,-73.796425,13
104,40.713814,-73.920845,20
067,40.66156,-73.92598,10
108,40.73448,-73.92243,07
105,40.65501,-73.72964,06
109,40.790695,-73.845505,21
114,40.75855,-73.924866,16
107,40.725285,-73.79333,18
090,40.70735,-73.959404,16
108,40.73781,-73.929245,11
109,40.7452,-73.8249,16
075,40.675735,-73.89686,00
109,40.792255,-73.80677,06
114,40.756344,-73.91342,23
067,40.649277,-73.94361,11
114,40.7719,-73.91987,04
115,40.76295,-73.87056,14
105,40.726757,-73.71411,17
107,40.7411,-73.78243,05
067,40.65422,-73.92386,23
090,40.70601,-73.935486,09
108,40.741028,-73.93432,13
114,40.752403,-73.92442,09
067,40.66297,-73.928764,20
067,40.64537,-73.94511,15
075,40.68135,-73.88117,00
114,40.76323,-73.90891,18
090,40.712154,-73.94399,18
107,40.721462,-73.804535,07
067,40.651234,-73.91804,21
075,40.67021,-73.898346,21
090,40.706512,-73.9309,14
105,40.697147,-73.73402,20
109,40.768753,-73.813065,16
105,40.71514,-73.74937,09
075,40.657314,-73.88864,19
044,40.827244,-73.92406,14
067,40.64092,-73.93985,23
109,40.76407,-73.80914,13
090,40.70466,-73.94082,21
